Make,Model,Type,MSRP,Fuel,Air Pollution Score,Invoice,EngineSize,Cert Region,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Origin,DriveTrain
Scion,xA 4dr hatch,Sedan,"$12,965",Petrol,4,"$12,340",1.5,CA,4,108,32,38,2340,93,154,Asia,Front
Scion,xA 4dr hatch,Sedan,"$12,340",Petrol,4,"$12,965",1.5,CA,4,108,32,38,2340,93,154,Asia,Front
Scion,xB,Wagon,"$14,165",Petrol,4,"$13,480",1.5,CA,4,108,31,35,2425,98,155,Asia,Front
Scion,xB,Wagon,"$13,480",Petrol,4,"$14,165",1.5,CA,4,108,31,35,2425,98,155,Asia,Front
Volvo,XC70,Wagon,"$35,145",Gasline,7,"$33,112",2.5,CA,5,208,20,27,3823,109,186,Europe,All
Volvo,XC70,Wagon,"$33,112",Gasline,7,"$35,145",2.5,CA,5,208,20,27,3823,109,186,Europe,All
Volvo,XC90 T6,SUV,"$41,250",Gasline,7,"$38,851",2.9,CA,6,268,15,20,4638,113,189,Europe,All
Volvo,XC90 T6,SUV,"$38,851",Gasline,7,"$41,250",2.9,CA,6,268,15,20,4638,113,189,Europe,All
Hyundai,XG350 4dr,Sedan,"$24,589",Petrol,4,"$22,055",3.5,CA,6,194,17,26,3651,108,192,Asia,Front
Hyundai,XG350 4dr,Sedan,"$22,055",Petrol,4,"$24,589",3.5,CA,6,194,17,26,3651,108,192,Asia,Front
Hyundai,XG350 L 4dr,Sedan,"$26,189",Petrol,4,"$23,486",3.5,CA,6,194,17,26,3651,108,192,Asia,Front
Hyundai,XG350 L 4dr,Sedan,"$23,486",Petrol,4,"$26,189",3.5,CA,6,194,17,26,3651,108,192,Asia,Front
Jaguar,XJ8 4dr,Sedan,"$59,995",Gasline,7,"$54,656",4.2,CA,8,294,18,28,3803,119,200,Europe,Rear
Jaguar,XJ8 4dr,Sedan,"$54,656",Gasline,7,"$59,995",4.2,CA,8,294,18,28,3803,119,200,Europe,Rear
Jaguar,XJR 4dr,Sedan,"$74,995",Gasline,7,"$68,306",4.2,CA,8,390,17,24,3948,119,200,Europe,Rear
Jaguar,XJR 4dr,Sedan,"$68,306",Gasline,7,"$74,995",4.2,CA,8,390,17,24,3948,119,200,Europe,Rear
Jaguar,XK8 convertible 2dr,Sports,"$74,995",Gasline,7,"$68,306",4.2,CA,8,294,18,26,3980,102,187,Europe,Rear
Jaguar,XK8 convertible 2dr,Sports,"$68,306",Gasline,7,"$74,995",4.2,CA,8,294,18,26,3980,102,187,Europe,Rear
Jaguar,XK8 coupe 2dr,Sports,"$69,995",Gasline,7,"$63,756",4.2,CA,8,294,18,26,3779,102,187,Europe,Rear
Jaguar,XK8 coupe 2dr,Sports,"$63,756",Gasline,7,"$69,995",4.2,CA,8,294,18,26,3779,102,187,Europe,Rear
Jaguar,XKR convertible 2dr,Sports,"$86,995",Gasline,7,"$79,226",4.2,CA,8,390,16,23,4042,102,187,Europe,Rear
Jaguar,XKR convertible 2dr,Sports,"$79,226",Gasline,7,"$86,995",4.2,CA,8,390,16,23,4042,102,187,Europe,Rear
Jaguar,XKR coupe 2dr,Sports,"$81,995",Gasline,7,"$74,676",4.2,CA,8,390,16,23,3865,102,187,Europe,Rear
Jaguar,XKR coupe 2dr,Sports,"$74,676",Gasline,7,"$81,995",4.2,CA,8,390,16,23,3865,102,187,Europe,Rear
Suzuki,XL-7 EX,SUV,"$23,699",Petrol,4,"$22,307",2.7,CA,6,185,18,22,3682,110,187,Asia,Front
Suzuki,XL-7 EX,SUV,"$22,307",Petrol,4,"$23,699",2.7,CA,6,185,18,22,3682,110,187,Asia,Front
Cadillac,XLR convertible 2dr,Sports,"$76,200",Petrol,4,"$70,546",4.6,CA,8,320,17,25,3647,106,178,USA,Rear
Cadillac,XLR convertible 2dr,Sports,"$70,546",Petrol,4,"$76,200",4.6,CA,8,320,17,25,3647,106,178,USA,Rear
Nissan,Xterra XE V6,SUV,"$20,939",Petrol,4,"$19,512",3.3,CA,6,180,17,20,3760,104,178,Asia,Front
Nissan,Xterra XE V6,SUV,"$19,512",Petrol,4,"$20,939",3.3,CA,6,180,17,20,3760,104,178,Asia,Front
Jaguar,X-Type 2.5 4dr,Sedan,"$29,995",Gasline,7,"$27,355",2.5,CA,6,192,18,26,3428,107,184,Europe,All
Jaguar,X-Type 2.5 4dr,Sedan,"$27,355",Gasline,7,"$29,995",2.5,CA,6,192,18,26,3428,107,184,Europe,All
Jaguar,X-Type 3.0 4dr,Sedan,"$33,995",Gasline,7,"$30,995",3,CA,6,227,18,25,3516,107,184,Europe,All
Jaguar,X-Type 3.0 4dr,Sedan,"$30,995",Gasline,7,"$33,995",3,CA,6,227,18,25,3516,107,184,Europe,All
GMC,Yukon 1500 SLE,SUV,"$35,725",Petrol,4,"$31,361",4.8,CA,8,285,16,19,5042,116,199,USA,Front
GMC,Yukon 1500 SLE,SUV,"$31,361",Petrol,4,"$35,725",4.8,CA,8,285,16,19,5042,116,199,USA,Front
GMC,Yukon XL 2500 SLT,SUV,"$46,265",Petrol,4,"$40,534",6,CA,8,325,13,17,6133,130,219,USA,All
GMC,Yukon XL 2500 SLT,SUV,"$40,534",Petrol,4,"$46,265",6,CA,8,325,13,17,6133,130,219,USA,All
BMW,Z4 convertible 2.5i 2dr,Sports,"$33,895",Gasline,7,"$31,065",2.5,CA,6,184,20,28,2932,98,161,Europe,Rear
BMW,Z4 convertible 2.5i 2dr,Sports,"$31,065",Gasline,7,"$33,895",2.5,CA,6,184,20,28,2932,98,161,Europe,Rear
BMW,Z4 convertible 3.0i 2dr,Sports,"$41,045",Gasline,7,"$37,575",3,CA,6,225,21,29,2998,98,161,Europe,Rear
BMW,Z4 convertible 3.0i 2dr,Sports,"$37,575",Gasline,7,"$41,045",3,CA,6,225,21,29,2998,98,161,Europe,Rear
